"Name","Group A/acc@1","Group B/acc@1","Group A/acc@5","Group B/acc@5","Group A/acc@N","Group B/acc@N","State","Notes","User","Tags","Created","Runtime","Sweep","captioner.agg_knowledge_bank_filepath","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb"
"ImageNetStar","0","0","0","0","0","0","finished","-","","","2026-01-27T15:47:36.000Z","190","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/at_dusk-base.yaml","at dusk","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","0.5","0.5","1","0.5","1","0.5","finished","-","","","2026-01-27T15:44:10.000Z","187","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/in_the_water-base.yaml","in the water","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","0","0","0.5","0","0.5","0","finished","-","","","2026-01-27T15:40:56.000Z","175","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/studio_lighting-base.yaml","studio lighting","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","0.5","0","1","0","1","0","finished","-","","","2026-01-27T15:37:32.000Z","186","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/in_the_beach-base.yaml","in the beach","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","0","0","0","0","0","0","finished","-","","","2026-01-27T15:33:53.000Z","206","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/person_and_a-base.yaml","person and a","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","0","0","0","0","0","0","finished","-","","","2026-01-27T15:30:11.000Z","207","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/in_bright_sunlight-base.yaml","in bright sunlight","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","0","0","0","0","0","0","finished","-","","","2026-01-27T15:26:42.000Z","189","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/on_the_rocks-base.yaml","on the rocks","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","0.5","0","0.5","0","0.5","0","finished","-","","","2026-01-27T15:23:20.000Z","183","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/orange-base.yaml","orange","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","0.5","0","1","0","1","0","finished","-","","","2026-01-27T15:19:52.000Z","188","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/oil_painting-base.yaml","oil painting","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","1","0","1","0","1","0","finished","-","","","2026-01-27T15:16:26.000Z","187","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/pencil_sketch-base.yaml","pencil sketch","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","1","0","1","0","1","0","finished","-","","","2026-01-27T15:12:50.000Z","197","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/red-base.yaml","red","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","0.5","0","0.5","0","0.5","0","finished","-","","","2026-01-27T15:09:16.000Z","196","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/green-base.yaml","green","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
"ImageNetStar","0.5","0","0.5","0.5","0.5","0.5","finished","-","","","2026-01-27T15:03:19.000Z","338","","data/knowledge_banks/blip/agg_imagenet_captions.json","data/knowledge_banks/blip/imagenet_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_imagenetstar/in_the_forest-base.yaml","in the forest","base","ImageNetStar","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_imagenet_captions.json","InvDiff","ImageNetStar","0","true"
