"Name","time/propose_rank_seconds","Group A/acc@1","Group B/acc@1","Group A/acc@5","Group B/acc@5","State","Notes","User","Tags","Created","Runtime","Sweep","captioner.agg_knowledge_bank_filepath","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb","Group A/acc@N","Group B/acc@N","time/propose_rank_minutes"
"PairedImageSets","108.94528436660768","1","0.5","1","1","finished","-","","","2026-01-28T07:35:07.000Z","117","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/86_medium.yaml","Butter on a slice of bread","Jam on a slice of bread","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.815754739443461"
"PairedImageSets","95.02802324295044","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T07:32:54.000Z","101","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/85_medium.yaml","Round dinner plates on a table","Square dinner plates on a table","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","0.5","1.5838003873825073"
"PairedImageSets","106.28288912773132","1","0.5","1","1","finished","-","","","2026-01-28T07:30:27.000Z","114","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/84_medium.yaml","Stuffed teddy bears on a bed","Stuffed bunny rabbits on a bed","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.7713814854621888"
"PairedImageSets","108.40444827079772","0.5","0","0.5","0","finished","-","","","2026-01-28T07:28:03.000Z","114","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/83_medium.yaml","Shiny metallic cars","Matte finish cars","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","0","1.8067408045132956"
"PairedImageSets","101.67897915840148","1","0","1","0","finished","-","","","2026-01-28T07:25:46.000Z","110","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/82_medium.yaml","Sparrows on a tree","Canaries on a tree","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","0","1.6946496526400248"
"PairedImageSets","104.215416431427","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T07:23:29.000Z","112","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/81_medium.yaml","Porcelain tea cups on a tray","Glass tea cups on a tray","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","0.5","1.73692360719045"
"PairedImageSets","104.44196772575378","1","1","1","1","finished","-","","","2026-01-28T07:21:05.000Z","112","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/80_medium.yaml","Rubber ducks in a tub","Plastic boats in a tub","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.7406994620958964"
"PairedImageSets","104.0289387702942","0.5","0","0.5","0.5","finished","-","","","2026-01-28T07:18:46.000Z","112","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/79_medium.yaml","Men wearing leather gloves","Men wearing wool gloves","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","0.5","1.73381564617157"
"PairedImageSets","102.18646144866943","1","0.5","1","1","finished","-","","","2026-01-28T07:16:32.000Z","109","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/78_medium.yaml","Steel water bottles on a table","Glass water bottles on a table","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.703107690811157"
"PairedImageSets","105.0767858028412","1","1","1","1","finished","-","","","2026-01-28T07:14:12.000Z","113","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/77_medium.yaml","People riding racing horses","People riding dressage horses","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.7512797633806865"
"PairedImageSets","100.01609992980956","0.5","1","0.5","1","finished","-","","","2026-01-28T07:11:51.000Z","110","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/76_medium.yaml","Ginger cats lying down","Tabby cats lying down","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","1","1.6669349988301596"
"PairedImageSets","98.96100234985352","0.5","1","0.5","1","finished","-","","","2026-01-28T07:09:35.000Z","107","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/75_medium.yaml","Mechanical pencils on a desk","Ballpoint pens on a desk","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","1","1.6493500391642253"
"PairedImageSets","110.36986327171326","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T07:07:07.000Z","118","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/74_medium.yaml","Shiny silk dresses on mannequins","Matte cotton dresses on mannequins","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","0.5","1.839497721195221"
"PairedImageSets","100.0168514251709","1","0.5","1","0.5","finished","-","","","2026-01-28T07:04:43.000Z","110","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/73_medium.yaml","Handmade quilts on a bed","Factory-made blankets on a bed","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","0.5","1.6669475237528484"
"PairedImageSets","109.5590798854828","0.5","0","1","0.5","finished","-","","","2026-01-28T07:02:17.000Z","118","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/72_medium.yaml","Vintage cars on a road","Modern cars on a road","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","0.5","1.8259846647580464"
"PairedImageSets","101.6459321975708","0.5","0","0.5","0.5","finished","-","","","2026-01-28T07:00:02.000Z","108","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/71_medium.yaml","Porcelain vases on a shelf","Metal vases on a shelf","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","0.5","1.6940988699595134"
"PairedImageSets","99.35853099822998","0.5","0","0.5","0.5","finished","-","","","2026-01-28T06:57:49.000Z","106","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/70_medium.yaml","Stainless steel kettles in a store","Plastic kettles in a store","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","0.5","1.6559755166371664"
"PairedImageSets","104.24425506591795","1","1","1","1","finished","-","","","2026-01-28T06:55:29.000Z","110","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/69_medium.yaml","Mushrooms in a forest","Ferns in a forest","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.7374042510986327"
"PairedImageSets","106.86397242546082","1","0.5","1","1","finished","-","","","2026-01-28T06:53:05.000Z","115","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/68_medium.yaml","Pearl necklaces on display","Gold necklaces on display","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.7810662070910137"
"PairedImageSets","110.8127326965332","0.5","0.5","1","0.5","finished","-","","","2026-01-28T06:50:43.000Z","116","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/67_medium.yaml","People eating with chopsticks","People eating with forks","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","0.5","1.8468788782755536"
"PairedImageSets","109.82075452804564","1","1","1","1","finished","-","","","2026-01-28T06:48:12.000Z","120","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/66_medium.yaml","Leather jackets on hangers","Denim jackets on hangers","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.830345908800761"
"PairedImageSets","100.77074193954468","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T06:45:56.000Z","108","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/65_medium.yaml","Electric stoves in a kitchen","Gas stoves in a kitchen","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","0.5","1.679512365659078"
"PairedImageSets","99.53938794136047","1","1","1","1","finished","-","","","2026-01-28T06:43:42.000Z","105","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/64_medium.yaml","White roses in a vase","Pink roses in a vase","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.6589897990226743"
"PairedImageSets","106.59422206878662","1","1","1","1","finished","-","","","2026-01-28T06:41:19.000Z","114","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/63_medium.yaml","Children playing with toy cars","Children playing with toy trains","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.7765703678131104"
"PairedImageSets","101.88250517845154","0.5","0","1","0.5","finished","-","","","2026-01-28T06:38:58.000Z","109","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/62_medium.yaml","Digital clocks on a wall","Analog clocks on a wall","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","0.5","1.6980417529741922"
"PairedImageSets","106.32077169418336","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T06:36:36.000Z","113","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/61_medium.yaml","Hardcover books on a table","Paperback books on a table","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","0.5","1.7720128615697226"
"PairedImageSets","105.28304314613342","0","0.5","1","1","finished","-","","","2026-01-28T06:34:14.000Z","113","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/60_medium.yaml","Laptop computers on a desk","Desktop computers on a desk","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.7547173857688905"
"PairedImageSets","108.64972996711732","1","1","1","1","finished","-","","","2026-01-28T06:31:52.000Z","117","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/59_medium.yaml","People playing electric guitars","People playing acoustic guitars","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","1","1.8108288327852884"
"PairedImageSets","104.20150089263916","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T06:29:33.000Z","111","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/58_medium.yaml","Ceramic mugs on a shelf","Glass mugs on a shelf","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","0.5","0.5","1.736691681543986"
"PairedImageSets","104.39246201515198","1","0","1","0","finished","-","","","2026-01-28T06:27:14.000Z","112","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/57_medium.yaml","Mountain bikes on a trail","Road bikes on a road","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","1","0","1.7398743669191996"
