"Name","Group A/acc@1","Group B/acc@1","Group A/acc@5","Group B/acc@5","Group A/acc@N","Group B/acc@N","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","captioner.agg_knowledge_bank_filepath","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb","State"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T08:02:38.000Z","106","","uhgoo7gv","Women wearing matte lipstick - Women wearing glossy lipstick (1.0)","","2026-01-11T08:04:24.000Z","2026-01-11T08:04:24.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/139_hard.yaml","Women wearing matte lipstick","Women wearing glossy lipstick","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0","0.5","0","0.5","0","-","","","2026-01-11T08:00:03.000Z","144","","2yz7p7ug","Birds with iridescent plumage - Birds with matte plumage (1.0)","","2026-01-11T08:02:27.000Z","2026-01-11T08:02:27.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/138_hard.yaml","Birds with iridescent plumage","Birds with matte plumage","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","1","1","1","1","1","-","","","2026-01-11T07:58:47.000Z","66","","ukl0zfyx","Lace wedding dresses - Satin wedding dresses (1.0)","","2026-01-11T07:59:53.000Z","2026-01-11T07:59:53.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/137_hard.yaml","Lace wedding dresses","Satin wedding dresses","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0","0.5","0.5","0.5","0.5","-","","","2026-01-11T07:58:02.000Z","19","","28y0z5nt","Bonsai trees shaped in cascade style - Bonsai trees shaped in informal upright style (1.0)","","2026-01-11T07:58:21.000Z","2026-01-11T07:58:21.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/136_hard.yaml","Bonsai trees shaped in cascade style","Bonsai trees shaped in informal upright style","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0","1","1","1","1","1","-","","","2026-01-11T07:57:18.000Z","33","","5hm28xsp","Historical films set in Medieval Europe - Historical films set in Ancient Rome (1.0)","","2026-01-11T07:57:51.000Z","2026-01-11T07:57:51.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/135_hard.yaml","Historical films set in Medieval Europe","Historical films set in Ancient Rome","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T07:54:02.000Z","182","","mrkbshxv","Classic rock bands performing - Alternative rock bands performing (1.0)","","2026-01-11T07:57:04.000Z","2026-01-11T07:57:04.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/134_hard.yaml","Classic rock bands performing","Alternative rock bands performing","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T07:52:28.000Z","83","","at97p9yy","Dishes from Northern Italian cuisine - Dishes from Southern Italian cuisine (1.0)","","2026-01-11T07:53:51.000Z","2026-01-11T07:53:51.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/133_hard.yaml","Dishes from Northern Italian cuisine","Dishes from Southern Italian cuisine","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","1","1","1","1","-","","","2026-01-11T07:50:57.000Z","80","","l810nd5c","Female ballet dancers in pointe shoes - Female ballet dancers in ballet slippers (1.0)","","2026-01-11T07:52:17.000Z","2026-01-11T07:52:17.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/132_hard.yaml","Female ballet dancers in pointe shoes","Female ballet dancers in ballet slippers","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","1","1","1","-","","","2026-01-11T07:48:16.000Z","136","","tv84kse7","People preparing macarons - People preparing meringues (1.0)","","2026-01-11T07:50:32.000Z","2026-01-11T07:50:32.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/131_hard.yaml","People preparing macarons","People preparing meringues","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T07:46:27.000Z","95","","oa9l01yo","Sculptures from the Renaissance era - Sculptures from the Hellenistic era (1.0)","","2026-01-11T07:48:02.000Z","2026-01-11T07:48:02.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/130_hard.yaml","Sculptures from the Renaissance era","Sculptures from the Hellenistic era","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","1","0.5","1","-","","","2026-01-11T07:45:44.000Z","35","","1dm38s0q","Men in British army uniforms from WWI - Men in British army uniforms from WWII (1.0)","","2026-01-11T07:46:19.000Z","2026-01-11T07:46:19.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/129_hard.yaml","Men in British army uniforms from WWI","Men in British army uniforms from WWII","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T07:44:01.000Z","92","","puf2jt6b","Orchestras playing Baroque music - Orchestras playing Classical music (1.0)","","2026-01-11T07:45:33.000Z","2026-01-11T07:45:33.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/128_hard.yaml","Orchestras playing Baroque music","Orchestras playing Classical music","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","1","1","1","-","","","2026-01-11T07:43:33.000Z","20","","4rlekift","Classic novels from the 19th century - Modern novels from the 21st century (1.0)","","2026-01-11T07:43:53.000Z","2026-01-11T07:43:53.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/127_hard.yaml","Classic novels from the 19th century","Modern novels from the 21st century","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T07:42:14.000Z","37","","rqns7ohk","Football players in defensive formation - Football players in offensive formation (1.0)","","2026-01-11T07:42:51.000Z","2026-01-11T07:42:51.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/126_hard.yaml","Football players in defensive formation","Football players in offensive formation","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0","1","0.5","1","0.5","1","-","","","2026-01-11T07:40:32.000Z","91","","lh6zvxcd","Merlot wine in a glass - Cabernet Sauvignon wine in a glass (1.0)","","2026-01-11T07:42:03.000Z","2026-01-11T07:42:03.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/125_hard.yaml","Merlot wine in a glass","Cabernet Sauvignon wine in a glass","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","1","1","1","-","","","2026-01-11T07:39:15.000Z","63","","7wuub8k2","Alpine lakes in summer - Alpine lakes in early spring (1.0)","","2026-01-11T07:40:18.000Z","2026-01-11T07:40:18.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/124_hard.yaml","Alpine lakes in summer","Alpine lakes in early spring","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T07:38:14.000Z","50","","6jeecrsb","People wearing traditional Korean hanboks - People wearing traditional Japanese kimonos (1.0)","","2026-01-11T07:39:04.000Z","2026-01-11T07:39:04.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/123_hard.yaml","People wearing traditional Korean hanboks","People wearing traditional Japanese kimonos","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
