"Name","Group A/acc@1","Group B/acc@1","Group A/acc@5","Group B/acc@5","Group A/acc@N","Group B/acc@N","State","Notes","User","Tags","Created","Runtime","Sweep","captioner.agg_knowledge_bank_filepath","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-16T05:16:36.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/139_hard.yaml","Women wearing matte lipstick","Women wearing glossy lipstick","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-16T05:16:09.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/138_hard.yaml","Birds with iridescent plumage","Birds with matte plumage","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","0.5","1","0.5","1","0.5","finished","-","","","2026-01-16T05:15:43.000Z","17","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/137_hard.yaml","Lace wedding dresses","Satin wedding dresses","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-16T05:15:17.000Z","16","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/136_hard.yaml","Bonsai trees shaped in cascade style","Bonsai trees shaped in informal upright style","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0","1","0.5","1","0.5","1","finished","-","","","2026-01-16T05:14:50.000Z","19","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/135_hard.yaml","Historical films set in Medieval Europe","Historical films set in Ancient Rome","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-16T05:14:23.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/134_hard.yaml","Classic rock bands performing","Alternative rock bands performing","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","1","0.5","1","finished","-","","","2026-01-16T05:13:56.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/133_hard.yaml","Dishes from Northern Italian cuisine","Dishes from Southern Italian cuisine","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","1","0.5","1","0.5","finished","-","","","2026-01-16T05:13:31.000Z","16","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/132_hard.yaml","Female ballet dancers in pointe shoes","Female ballet dancers in ballet slippers","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","0.5","1","1","1","1","finished","-","","","2026-01-16T05:13:04.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/131_hard.yaml","People preparing macarons","People preparing meringues","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-16T05:12:37.000Z","17","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/130_hard.yaml","Sculptures from the Renaissance era","Sculptures from the Hellenistic era","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","1","0.5","1","finished","-","","","2026-01-16T05:12:10.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/129_hard.yaml","Men in British army uniforms from WWI","Men in British army uniforms from WWII","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","1","0.5","1","0.5","finished","-","","","2026-01-16T05:11:43.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/128_hard.yaml","Orchestras playing Baroque music","Orchestras playing Classical music","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","0","1","1","1","1","finished","-","","","2026-01-16T05:11:16.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/127_hard.yaml","Classic novels from the 19th century","Modern novels from the 21st century","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0","1","1","1","1","finished","-","","","2026-01-16T05:10:52.000Z","16","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/126_hard.yaml","Football players in defensive formation","Football players in offensive formation","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0","0","0.5","0.5","0.5","0.5","finished","-","","","2026-01-16T05:10:27.000Z","15","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/125_hard.yaml","Merlot wine in a glass","Cabernet Sauvignon wine in a glass","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","1","0.5","1","0.5","finished","-","","","2026-01-16T05:09:59.000Z","19","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/124_hard.yaml","Alpine lakes in summer","Alpine lakes in early spring","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","1","1","1","finished","-","","","2026-01-16T05:09:32.000Z","19","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/123_hard.yaml","People wearing traditional Korean hanboks","People wearing traditional Japanese kimonos","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","0.5","1","0.5","1","0.5","finished","-","","","2026-01-16T05:09:05.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/122_hard.yaml","Gardens with Japanese cherry blossoms","Gardens with Japanese maples","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-16T05:08:37.000Z","19","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/121_hard.yaml","Cyclists in a time-trial race","Cyclists in a mountain stage race","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-16T05:08:10.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/120_hard.yaml","Hand-painted porcelain plates","Hand-painted ceramic plates","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","1","1","1","finished","-","","","2026-01-16T05:07:42.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/119_hard.yaml","People playing chess outdoors","People playing checkers outdoors","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0","0.5","1","0.5","1","0.5","finished","-","","","2026-01-16T05:07:15.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/118_hard.yaml","Cupcakes topped with buttercream","Cupcakes topped with fondant","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","1","1","1","finished","-","","","2026-01-16T05:06:49.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/117_hard.yaml","Men wearing Rolex watches","Men wearing Omega watches","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","1","0.5","1","0.5","1","finished","-","","","2026-01-16T05:06:21.000Z","19","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/116_hard.yaml","Lush vineyards in spring","Lush vineyards in early autumn","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-16T05:05:55.000Z","17","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/115_hard.yaml","Fresh sushi with salmon topping","Fresh sushi with tuna topping","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","1","1","1","finished","-","","","2026-01-16T05:05:29.000Z","17","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/114_hard.yaml","People practicing yoga in a mountainous setting","People meditating in a mountainous setting","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0","1","0","1","0","1","finished","-","","","2026-01-16T05:05:02.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/113_hard.yaml","Sunrise over Santorini, Greece","Sunset over Santorini, Greece","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","0.5","1","1","1","1","finished","-","","","2026-01-16T05:04:35.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/112_hard.yaml","Bonsai trees in pots","Cacti in pots","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","0.5","1","0.5","1","0.5","finished","-","","","2026-01-16T05:04:07.000Z","19","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/111_hard.yaml","Vinyl records in a store","CDs in a store","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-16T05:03:40.000Z","17","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/110_hard.yaml","Men wearing round glasses","Men wearing square glasses","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","0.5","1","1","1","1","finished","-","","","2026-01-16T05:03:14.000Z","17","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/109_hard.yaml","Children reading comic books","Children reading fairy tales","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","1","1","1","1","finished","-","","","2026-01-16T05:02:48.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/108_hard.yaml","Diesel trucks on a highway","Electric trucks on a highway","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-16T05:02:21.000Z","17","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/107_hard.yaml","Women wearing ankle boots","Women wearing knee-high boots","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","0.5","1","0.5","1","0.5","finished","-","","","2026-01-16T05:01:55.000Z","17","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/106_hard.yaml","Passenger planes in the sky","Cargo planes in the sky","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","1","0.5","1","0.5","finished","-","","","2026-01-16T05:01:25.000Z","18","","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/105_hard.yaml","Men wearing fedoras","Men wearing baseball caps","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
